DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Gagetown Ferry,Gagetown Ferry,45.768372,-66.139968,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,12:10:00,,,,,Water Bottle,Arsenic,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.001,mg/l,Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,387725-10
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Gagetown Ferry,Gagetown Ferry,45.768372,-66.139968,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,12:10:00,,,,,Water Bottle,Arsenic,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.001,mg/L,Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,387725-10
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Gagetown Ferry,Gagetown Ferry,45.768372,-66.139968,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,12:10:00,,,,,Water Bottle,Barium,,Acid Soluble,0.01,mg/L,Actual,,,,,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,387725-10
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Gagetown Ferry,Gagetown Ferry,45.768372,-66.139968,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,12:10:00,,,,,Water Bottle,Beryllium,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.0001,mg/l,Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,387725-10
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Gagetown Ferry,Gagetown Ferry,45.768372,-66.139968,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,12:10:00,,,,,Water Bottle,Beryllium,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.0001,mg/L,Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,387725-10
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Gagetown Ferry,Gagetown Ferry,45.768372,-66.139968,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,12:10:00,,,,,Water Bottle,Bicarbonate,as CaCO3,Unspecified,38.7,mg/L,Calculated,,,,,,,,,Calculated,,,,RPC Fredericton,387725-10
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Gagetown Ferry,Gagetown Ferry,45.768372,-66.139968,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,12:10:00,,,,,Water Bottle,Bismuth,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.001,mg/l,Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,387725-10
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Gagetown Ferry,Gagetown Ferry,45.768372,-66.139968,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,12:10:00,,,,,Water Bottle,Bismuth,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.001,mg/L,Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,387725-10
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Gagetown Ferry,Gagetown Ferry,45.768372,-66.139968,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,12:10:00,,,,,Water Bottle,Boron,,Acid Soluble,0.005,mg/L,Actual,,,,,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,387725-10
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Gagetown Ferry,Gagetown Ferry,45.768372,-66.139968,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,12:10:00,,,,,Water Bottle,Bromine,,Acid Soluble,0.02,mg/L,Actual,,,,,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,387725-10
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Gagetown Ferry,Gagetown Ferry,45.768372,-66.139968,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,12:10:00,,,,,Water Bottle,Cadmium,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.00001,mg/L,Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,387725-10
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Gagetown Ferry,Gagetown Ferry,45.768372,-66.139968,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,12:10:00,,,,,Water Bottle,Cadmium,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.00001,mg/l,Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,387725-10
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Gagetown Ferry,Gagetown Ferry,45.768372,-66.139968,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,12:10:00,,,,,Water Bottle,Calcium,,Acid Soluble,12.9,mg/L,Actual,,,,,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,387725-10
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Gagetown Ferry,Gagetown Ferry,45.768372,-66.139968,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,12:10:00,,,,,Water Bottle,Carbonate,as CaCO3,Unfiltered,0.23,mg/L,Calculated,,,,,,,,,Calculated,,,,RPC Fredericton,387725-10
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Gagetown Ferry,Gagetown Ferry,45.768372,-66.139968,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,12:10:00,,,,,Water Bottle,Chloride,,Dissolved,5.7,mg/L,Actual,,,,,,,4500-CL E,APHA,Ferricyanide Colourimetry,,,,RPC Fredericton,387725-10
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Gagetown Ferry,Gagetown Ferry,45.768372,-66.139968,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,12:10:00,,,,,Water Bottle,Chromium,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.001,mg/l,Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,387725-10
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Gagetown Ferry,Gagetown Ferry,45.768372,-66.139968,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,12:10:00,,,,,Water Bottle,Chromium,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.001,mg/L,Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,387725-10
ACAP Saint John: Nutrients in the lower Wolastoq watershed,Gagetown Ferry,Gagetown Ferry,45.768372,-66.139968,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-08-10,12:10:00,,,,,Water Bottle,Cobalt,,Acid Soluble,,,Actual,Below Detection/Quantification Limit,0.0001,mg/L,Reporting Limit,,,200.8/200.7,USEPA,ICP-MS/ICP-ES,,,,RPC Fredericton,387725-10
